MODEL,SUCCESS,CLUSTER_ID,CLUSTER_TITLE,CLUSTER_MESSAGES,CLUSTER_PARTICIPANTS,TOTAL_CLUSTERS,TOTAL_MESSAGES_CLUSTERED,DURATION_SECONDS,INPUT_TOKENS,OUTPUT_TOKENS,COST_PER_INPUT_TOKEN,COST_PER_OUTPUT_TOKEN,COST_PER_TOTAL_TOKEN,TOKEN_COST,MESSAGE_IDS
gemini-1.5-flash-002,TRUE,4,"GreenScape Sustainability Report: Content, Design & Legal",37,Devon; Sam; Leah; Jordan,7,300,14.74,25474,2081,7.5e-05,0.0003,9.199237887860642e-11,2.53485e-06,36380945-6841-4601-9994-546811736182;67337437-8226-2954-8595-172168400558;86009833-9258-6114-8160-817440956251;73045192-6740-4787-6096-807416431467;84728733-7309-6147-1357-840434939325;msg_396283;69776964-8198-9936-4683-732781217436;36645904-6323-6717-6770-164259691776;74727801-8608-6326-2384-467168270113;77837343-4683-1278-9362-273400691045;msg_275206;msg_850643;69012841-8338-8167-6783-339136024695;msg_277914;msg_107791;msg_964329;72381214-2725-2409-2497-930517200043;msg_344246;msg_563385;msg_448046;55778887-5093-5177-8177-225395217123;msg_419465;msg_161004;78047807-7540-8086-5072-518499922918;45725500-9588-5220-3420-925575053082;msg_228351;55613962-8752-7346-1181-806746238840;28699780-4540-4059-7903-176071661641;92658138-7831-5429-8707-922893616369;82235790-3458-2396-5005-993121937766;17098115-3950-4341-6376-535437299768;10876675-3843-4759-3063-570624787603;msg_773659;65921499-4595-6962-8984-715501393845;89635052-8186-7053-5765-471184531190;msg_810327;91172828-6708-5713-3077-562854991233
gemini-1.5-flash-002,TRUE,5,UrbanEdge Social Media Strategy & Market Research,37,Devon; Sam; Leah; Jordan,7,300,14.74,25474,2081,7.5e-05,0.0003,9.199237887860642e-11,2.53485e-06,48981811-3367-8550-6627-576246563991;57310270-5196-3032-7781-451765658371;msg_949545;msg_107015;61825665-1501-3096-1619-457355584967;30555527-5346-3694-6060-605048571448;20119829-6617-3041-1571-826687933516;74017679-1768-7531-2054-445631744018;62191855-6160-3138-6950-272198215600;17192029-4349-6979-4343-361642406330;36979727-7149-8865-5398-821712015397;msg_348277;88274643-3723-1797-8989-278688827499;82713129-6946-4562-8642-423648050991;msg_695639;msg_566021;18445286-9561-8619-2104-410967677814;msg_637118;54361856-2466-6761-7477-978523535103;17173837-3699-6078-9947-379592297479;41041877-6434-2650-1104-809444699842;75387841-8945-3384-7122-268739621675;82960394-3017-8261-5769-119868561484;50927861-9574-7992-5594-859779893412;91292543-4489-9871-6547-597391915551;msg_986278;78661726-4715-2717-9378-622650281819;msg_314459;msg_870510;35011575-9236-9445-5789-170255398464;86147509-9234-4245-2634-866621602152;11107345-2588-5297-5917-122523283352;msg_820104;81168432-6812-4763-6209-333666736574;43410774-9278-1924-2296-463442729025;35368100-3307-8932-6319-552925616202;57809617-8402-4650-5852-271226307052
gemini-1.5-flash-002,TRUE,6,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,7,300,14.74,25474,2081,7.5e-05,0.0003,9.199237887860642e-11,2.53485e-06,92886826-1650-3710-6647-281794557316;msg_764886;msg_804206;73477937-3410-6602-9633-471759498688;45951637-6525-8206-3310-547232454273;54006753-7868-1232-6584-805360314878;59578599-1865-6744-8495-334108052609;msg_115489;53789657-2257-3762-2829-200117107737;50267460-6455-7772-1743-836666790996;57519909-3628-4693-3650-827020953895;91324424-2969-9601-2722-185669770205;64888394-4899-1650-3571-418626324908;msg_749543;62985203-5620-5820-1683-868876983519;81160763-2330-6866-6832-419142195767;msg_334581;52499180-9892-6508-9783-994306781197;10458278-8185-9803-8626-158163601341;53292259-5154-3572-2030-950265701549;msg_454377;81556825-9009-7011-6765-753734337103;37033094-4753-5385-2748-497287384755;43923617-6830-5407-4393-776643302904;msg_244489
gemini-1.5-flash-002,TRUE,7,GreenScape Sustainability Report Deadline Extension,29,Devon; Sam; Leah; Jordan,7,300,14.74,25474,2081,7.5e-05,0.0003,9.199237887860642e-11,2.53485e-06,68608968-9938-4401-1213-871525214228;24480427-4730-4725-7786-482894079954;msg_650044;msg_639407;28683774-8676-6377-6510-346080529969;12422297-5967-9031-4310-759494488267;30515281-8842-9800-6695-950485682330;77160213-6768-9351-7766-402357311420;27442748-7834-3983-3508-623245316992;65608144-8664-3004-5628-297935217499;17608346-2172-3304-4725-214317561508;93054900-4615-5330-2519-749796899977;37666486-4155-6070-7292-777784003516;60219791-3934-3274-2932-478790553002;87222173-9793-4980-2105-510006243027;19979661-9143-7490-5165-668529122154;85846379-7102-6791-4512-304636302805;msg_658852;38813209-4033-8735-2106-840243738958;91573513-3952-8186-6734-684760926368;12652914-8437-6797-7177-731385494206;48117109-2914-6845-8894-412655557762;msg_604143;91639659-1724-8452-8583-859120379510;47925253-5311-9460-8545-558470298746;msg_362181;msg_905654;msg_864681;72073815-3942-6597-6131-846001824421
gemini-1.5-flash-8b,TRUE,1,EcoBloom Summer Campaign Project Updates and Revisions,44,Devon; Sam; Leah; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,msg_561833;85396758-9525-3972-7236-119758885319;86088339-3796-4248-7227-591275231338;msg_802338;97187343-7607-5168-2768-524075938918;42195645-8245-2266-4712-183601602147;msg_779307;27237976-7313-4564-7912-231456273067;75816392-6811-3472-3483-311439461421;18299503-7641-2064-3713-903517180378;97300326-5411-1497-1293-987275393454;27277900-8118-8644-6493-158890713958;28827853-8406-2830-8092-283593757499;33259795-5870-7234-1412-139416859423;69205914-8418-1755-6716-862027068462;28320541-6490-8117-7160-309389751814;msg_633740;90638685-9862-4541-6215-283750955313;msg_803555;45175333-4641-6665-9111-306167742486;msg_615004;65231465-8407-4606-9011-605433788159;92698962-5784-3627-6334-245878075497;36413931-4634-5334-8321-150018675037;msg_451500;39772069-9672-3831-2639-911328276263;82030481-8629-3963-8587-602238204175;40695796-3952-6275-4411-209822880503;59724694-6923-1976-2736-121268224846;msg_564089;31471351-9038-9754-5239-704721711559;11461505-3838-8761-1912-995283328527;17972211-1697-6148-1423-674511014648;17852570-9283-3142-7765-172438952346;msg_385378;66086389-9145-9986-3384-855641097238;19719913-3731-9716-3363-562407106369;msg_551179;10490600-6999-5317-6697-249960761968;47376822-8304-9950-3397-649277427561;90533888-6812-3768-3424-910549379365;99723978-9074-9479-9354-151352248144;32647875-9280-9614-8259-383537203726;msg_265505
gemini-1.5-flash-8b,TRUE,2,FitFusion Rebranding Project,14,Devon; Sam; Leah; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,78661993-5216-4261-6313-130295313877;18050114-8277-8483-3279-917108038700;57408922-3870-6453-3055-608139794639;msg_776779;37746788-6985-4085-4573-154327892278;60272633-4887-1617-9410-670574086008;48433761-3462-8017-8886-340118860537;33216639-6671-6420-2200-794188367975;51248599-4945-6839-7082-443342516810;98858215-3984-9191-6059-487212408558;43081000-5861-6494-8419-307383750078;32020843-1694-5252-2169-640967369563;95463738-2197-7000-5792-478411435824;41529794-7506-8722-6092-990267201684
gemini-1.5-flash-8b,TRUE,3,TechNova Product Launch Campaign,15,Devon; Sam; Leah; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,msg_957379;55932689-9413-6700-9788-767063127135;76238532-5849-7235-7006-599429632558;90238542-4484-6710-4702-700525669133;msg_433260;msg_826577;85728740-3240-9755-3551-438771782383;32058867-4251-6691-1806-206276395979;25337287-3067-1590-3293-268127413256;msg_864833;36499098-7875-2585-9106-300656784634;msg_291455;89552073-7517-6658-6424-256752794048;msg_871599;28698091-6908-6920-1743-356734276748
gemini-1.5-flash-8b,TRUE,4,GreenScape Sustainability Report Project,61,Devon; Leah; Sam; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,msg_885539;31618093-4547-4315-6960-352340582500;msg_593064;msg_259434;msg_816675;msg_911732;61734594-1893-2954-4359-508062635980;msg_828766;79651436-2204-7823-4008-531771656224;53146032-9423-6896-9980-229529804281;msg_101454;13386606-3273-7260-5500-514103013758;msg_339874;97683121-7123-1836-5455-573290682718;msg_746119;80898223-6316-6025-2851-226134120112;msg_115523;14043395-2850-1335-5359-853570446059;msg_482302;msg_271475;40804707-9382-6242-2696-455166967682;22615810-1335-1632-1118-655057343182;48489367-7105-7303-1295-784426033372;79977139-6008-7836-3943-788007902743;71779282-3352-9851-1879-598871043713;32840658-2304-4156-1378-770208870133;58286082-9304-2671-8085-677468785629;78446083-9517-7764-3598-390983963704;69995590-6154-8467-2505-513110148972;18618957-7964-1846-7298-522516691226;86494183-6114-5916-1022-643777882390;24307156-6612-4912-8389-449814715191;17938421-5354-5079-4980-618558052612;88155790-4584-5299-1818-861618745479;15263360-3187-4571-9044-394179175976;msg_153570;msg_516501;19153470-4096-6590-9313-812471305334;msg_953337;32315820-9077-4829-5104-730489206358;msg_433501;58739494-7616-3411-7023-959556454991;msg_900127;75412762-8240-4371-8412-944908867969;60975614-7554-2016-8283-714337690133;83970764-8923-9929-6771-826080230938;msg_544436;39740479-7318-6897-9993-714965958469;msg_398880;msg_747604;msg_451786;msg_125817;99312457-5367-7129-2977-468873289397;83172460-9936-8449-4660-664145930885;67904394-1280-3146-6351-679928882770;msg_113185;44246710-9581-7048-9357-480759508329;96139892-3773-1930-4172-280357422175;93045937-7194-2996-3775-427890270323;msg_200009;31499237-2187-3817-4506-450627795078
gemini-1.5-flash-8b,TRUE,5,UrbanEdge Social Media Strategy,15,Devon; Leah; Sam; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,74227111-5964-3898-1640-441442647835;31447844-1194-5787-2753-167252961031;50645711-4912-1540-9036-200794990804;43525679-3330-3322-3843-661335767246;msg_816066;msg_661914;msg_356899;13303614-7231-1875-1670-413633645635;73172424-9587-8657-5616-556241668264;msg_525546;97836328-5411-5233-7319-976843936555;82832460-9540-9063-9985-868481962466;35553099-9783-6045-1316-687822812612;92491998-2603-2540-7966-724158124610;34190651-7063-2657-5474-313945575921
gemini-1.5-flash-8b,TRUE,6,FitFusion Brand Guidelines Project,45,Devon; Sam; Leah; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,87697598-8861-8288-1748-855126219498;59594818-1268-7015-8700-137267559008;23606446-5462-9379-8865-622337960992;72949071-6053-3612-1606-921194546082;88898661-3307-4850-1394-994600137216;13252464-4874-7449-9266-845707450352;63306792-4154-2039-5088-160818968316;87624988-6686-8518-1466-747020931256;99470906-3130-2000-7255-739208871296;94604975-2983-5517-3553-188318029626;msg_966427;msg_159064;15357348-8081-9204-8590-430877771100;85881675-6635-6296-9061-968625957974;22425139-3619-4641-7360-320086516132;89353320-1643-9704-1002-119290484923;98335496-4890-8868-7602-969679528385;37937265-7017-9039-7469-334622054188;91583499-1977-4549-7791-295467870930;75253219-4179-6989-9019-993302716310;msg_277351;13240445-1003-5143-9155-844315274934;msg_894037;msg_747830;67527364-7257-7710-9357-449024860032;16763832-5149-2061-4164-985960390069;53573746-1725-6658-9069-673101971036;81460858-9983-5984-9200-100469490530;msg_711199;75601290-9394-2030-8174-522816137927;25696325-6655-5691-3267-413559947303;87150442-4203-8674-3154-406261198949;96484828-3204-3425-7000-611122680713;64771006-5973-8907-9177-307639171873;msg_403666;16093496-1906-4571-7908-402883282696;83367634-7886-3375-2883-164105083922;msg_543175;msg_521068;39968131-4869-2378-9513-959348584184;msg_665257;45746162-6187-4786-1372-181864963654;19030391-8592-9839-9716-594612356941;40482028-7939-4163-1252-559734540412;msg_947181
gemini-1.5-flash-8b,TRUE,7,Q3 Content Calendar Project,25,Devon; Leah; Sam; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,msg_997581;26174159-9419-6900-9315-191459425020;msg_367103;85508497-8658-7934-9942-574394113819;48069047-3511-5502-7571-250317100159;msg_365808;45530207-3102-1018-5567-222125232646;msg_685748;65645764-9075-6251-8278-305750685390;18665533-1915-1911-3949-417497923542;33562797-8282-1607-3469-224834027315;msg_286190;msg_438524;msg_802172;25691982-7398-3963-6272-474589768604;msg_465033;78049732-6113-4359-4034-864797861229;msg_667877;57646757-8521-8063-9844-530670845280;55447781-7220-1584-8855-451256522850;msg_167041;88120095-6923-2494-8572-489129370267;msg_160496;97447164-4296-9751-6519-285307042047;60843241-7436-5369-7026-870166673581
gemini-1.5-flash-8b,TRUE,8,TechNova Budget Project,31,Devon; Sam; Leah; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,msg_180520;12567214-4879-2812-4989-975401678450;32132812-9390-9687-1548-180549480459;79294114-3566-6583-1262-882608860768;msg_323789;35179194-5621-6983-1304-664645033170;44594243-7320-9387-5523-319194146040;msg_727072;msg_677430;52358044-6252-9308-1321-888368902147;msg_864071;75112656-9678-4233-4065-248705326436;28140903-1785-9601-3921-493670703069;95636659-1501-2723-3603-395012196481;25667493-4762-5143-5563-527987397573;43114780-8918-1241-3782-355930331763;86216901-3402-8492-4344-718879845780;67593348-9304-3005-6471-605786284325;38653756-1563-4052-6906-969647799879;msg_752746;75116921-7988-8400-3754-764336612340;msg_409660;msg_713209;94228593-7852-5063-6492-143945058854;msg_644881;62396041-4438-7745-9813-286491173360;msg_495371;89457563-5579-2142-4804-775307887776;54877771-6859-5675-5594-841546873922;79635632-9655-7384-5193-393961684771;12191130-7430-2946-4568-889485823057
gemini-1.5-flash-8b,TRUE,9,TechNova Product Descriptions Project,22,Devon; Leah; Sam; Jordan,9,272,10.38,25474,2067,7.5e-05,0.0003,9.188664173414182e-11,2.5306499999999996e-06,58375354-6558-3974-7391-744678378073;28935568-1481-6649-6957-529876118574;msg_660754;msg_602724;99026815-4294-2183-3864-261644058713;76084462-6274-8949-2270-838269454510;11517246-6318-5287-1423-572583921814;83416007-9068-5270-4714-520642277126;msg_192215;67078090-7411-5312-5884-174005745365;82317845-1573-2893-7000-915316134578;29340789-1076-4840-2743-141236432550;67203653-4199-7835-8658-875219015895;msg_779701;msg_166840;29092153-6428-8775-6803-145287553861;86902413-8060-5522-9002-892393249918;89902794-5268-3474-8418-966606913801;35243622-9544-4158-9584-136460365116;26683795-5747-6291-7507-540386870152;37636338-8280-9360-8281-429230938570;msg_398762
gemini-1.5-flash-latest,TRUE,1,EcoBloom Summer Campaign: Planning & Revisions,44,Devon; Sam; Leah; Jordan,7,300,14.97,25474,2080,7.5e-05,0.0003,9.19848297887784e-11,2.5345499999999997e-06,34516064-4382-2433-3965-124511770328;msg_740089;89465783-7541-4702-7234-162714550732;79869097-8841-5073-5488-240976464778;msg_574361;msg_334570;41731673-9284-3239-1171-181923369089;89676787-7456-4052-2515-535904730268;19970991-9811-2180-6276-516140511659;msg_353138;msg_310673;64068027-3681-6527-6631-754976067459;48722459-2653-7291-6625-366951227587;msg_995230;21367995-5812-3853-9045-486583874949;64742614-8653-7609-9245-206526797806;25282813-5694-3881-2431-272732750221;16523896-4798-4886-3828-956283822382;80447239-9554-5735-2429-182047839261;msg_393435;msg_723452;10716196-3391-8278-3760-588921267704;65935942-2183-9486-7731-794973160270;30043190-2695-2122-9433-529165115503;89149537-5829-5654-2898-587495930692;87665790-1127-2801-5044-517042220531;96479598-9125-3112-4611-654043782358;39574435-7880-6642-1368-927051820364;13555114-8311-6531-6840-906576984246;62809902-1583-5286-5964-663562212637;23098205-4279-6750-2545-526504419478;msg_193963;22679606-3054-9182-7620-700822612497;35907073-8468-7105-3171-258808044973;40122333-1484-5912-7103-462269266798;47346799-1939-2612-2097-388262801640;msg_213206;88216443-3372-5859-9902-107827279625;19825609-9730-3575-5463-704626477994;msg_858806;msg_985862;msg_370993;msg_738041;82796196-4239-3210-3255-190585821226
gemini-1.5-flash-latest,TRUE,2,"FitFusion Rebranding Project: Design, Messaging & Legal",60,Devon; Sam; Leah; Jordan,7,300,14.97,25474,2080,7.5e-05,0.0003,9.19848297887784e-11,2.5345499999999997e-06,msg_256465;msg_588889;msg_481235;msg_810403;71315057-3334-5311-8090-381311875711;69303818-3499-7283-8428-173424245351;msg_965571;40474384-6450-8869-5249-520269937541;82467144-4809-3141-4987-679661200540;msg_522702;msg_550114;89267483-1866-4912-8018-660206879932;msg_834724;msg_382845;69126133-7706-7836-1388-578762503426;18312412-2520-8958-8991-620268254519;msg_261932;10492077-7320-5371-7747-844636161402;msg_673681;74502986-1321-4491-6492-351360051914;54884407-8573-4651-9122-850319897963;73299943-1127-4821-2302-557374686358;msg_106801;84569827-3072-3267-8644-533947550772;51076821-2891-9972-5770-754882299064;20847764-7561-4828-5061-260867289333;22550012-5127-7000-5531-937941060965;23672491-4954-5195-4879-304193441468;msg_373716;52523915-7291-5362-3519-156592424855;msg_821015;66285409-6012-8847-7728-272153063001;15596963-8993-3790-4700-989630623026;96642596-3749-9476-6841-594408436711;msg_819774;28997634-6619-2659-6522-342082761354;msg_609028;83415210-3525-1213-2619-516693183232;57139358-9218-6619-5833-114786811601;79222231-1365-3851-9758-788417509888;57513025-9525-4471-2605-580706410149;msg_351097;49579513-1479-1549-5875-984518231453;32052878-9708-3111-6068-654966868343;msg_847907;msg_950674;msg_582050;32829970-2522-8455-6409-414239259772;msg_298727;34990200-4256-8060-3180-524238941233;15134853-6823-7868-7174-522886133645;msg_107884;76713473-3707-2888-5771-406271099697;14243101-4414-2812-1135-175875673704;27202577-1632-7601-1428-322572863144;86807728-1842-2273-2910-874996359674;30471268-4565-8805-9730-970579109872;24453369-2168-5564-1396-963440519817;16967652-7047-9495-1200-380155393382;69299203-3252-8371-9643-214766393066
gemini-1.5-flash-latest,TRUE,3,"TechNova Product Launch: Campaign, Budget & Product Descriptions",68,Devon; Sam; Leah; Jordan,7,300,14.97,25474,2080,7.5e-05,0.0003,9.19848297887784e-11,2.5345499999999997e-06,13348415-6804-3536-2053-940435223989;69438721-6950-5167-9029-123688000521;97354715-2231-3648-3527-823305040148;35875391-8687-6666-4139-240563470283;83829717-2246-5956-3470-560350738949;msg_420428;75761009-7704-3845-5561-708907150299;15482337-4608-6375-6587-476631892842;38884668-2563-6057-7105-907700765782;66914678-8597-2580-5240-907673119951;39487904-6269-3194-3650-948608856619;msg_103648;16082296-1193-1456-7359-195881132098;88274730-3446-1231-9408-296918693724;msg_446198;msg_546669;57724529-2030-1557-8946-415285759344;msg_463245;72393943-2250-5727-3241-955690734161;82539036-2645-3802-9387-816418536814;62652789-6952-8040-1454-818309175117;49701172-5965-1255-2973-120700368170;33565780-1681-7017-5710-789659072538;msg_433671;msg_567348;msg_687691;57267096-6354-5755-2093-896580243899;98561292-1418-1356-3581-619282035503;54200485-6672-8898-7101-357003157888;msg_536467;52472208-8152-7925-5903-621288649673;29506588-9036-6223-8314-252906950303;msg_429333;10172386-8510-5236-7701-131796219403;79885733-1400-9564-7985-906785221372;20250152-7100-2948-8708-747242126954;msg_415813;msg_736651;27710567-5921-4529-2755-482645498606;83435955-9321-6304-6600-499219284862;29136287-7918-9259-3560-617432636694;35011092-3019-4821-6038-795910431900;77108837-7652-1749-7977-388714352800;61189282-7115-9311-5290-614922657826;27466660-4404-4672-3089-426328377304;13119732-6221-4099-9190-641738459887;97802013-8762-3556-3858-522861432385;43229811-3139-5928-9344-856691177349;msg_670123;89089541-6255-5051-5884-385924281390;52440652-7344-4557-9314-552111142723;77362938-3635-4695-3764-723869974674;59838288-1268-1564-6130-915804034333;msg_485639;81563304-2422-2288-4760-159954149913;44319170-1382-2342-4820-793917125942;67806293-5187-3349-1449-425292603774;11354018-4556-1220-7965-598609925157;43068601-2373-6101-2491-616135711640;93277961-2968-5918-1085-615859978359;68918468-1681-7103-9891-127346258012;45202297-2735-2373-9143-415917029028;24456832-7235-3224-6854-433460400889;77381924-7975-6923-8095-576103384823;msg_252833;19118961-5674-3850-9792-889503117286;msg_388718;72473014-6822-2479-4365-848728410059
gemini-1.5-flash-latest,TRUE,4,"GreenScape Sustainability Report: Content, Design & Legal",37,Devon; Sam; Leah; Jordan,7,300,14.97,25474,2080,7.5e-05,0.0003,9.19848297887784e-11,2.5345499999999997e-06,43482405-6205-6700-7130-666726411333;msg_386648;65061223-5165-6627-7434-916652712246;97449390-7619-6312-3276-175455020191;69784774-9421-9850-4358-222815339600;msg_398386;92401215-1642-1341-4932-492070880923;61350626-5377-2008-9488-299518799352;msg_210655;msg_966422;msg_975086;39952189-5072-1351-1841-561594865071;43882265-8621-9472-4190-245826729261;msg_646297;msg_767652;msg_891082;83641230-4032-2374-1638-366591757712;45473687-8858-2541-3040-131276477656;67852167-1795-5814-4754-692492040942;26901472-4778-7061-5162-536293045183;msg_117728;46101914-7671-3793-7275-214476274623;22134870-3952-8099-9560-973786511728;99021086-6801-9966-4728-754741712497;msg_708704;msg_621650;42059189-5038-4558-7552-169914674505;46549533-9363-6945-4813-469405727014;46946099-1509-9977-7394-465341176520;48664957-9870-8587-8278-152584942616;72927979-2802-4839-8779-516353604187;msg_969081;50367273-6656-5309-8077-714762611046;61770105-6767-4884-8108-329430467515;62179504-7856-2394-6756-801268059859;87020432-5557-8998-8741-309246253863;87276147-4996-2595-3456-841992650370
gemini-1.5-flash-latest,TRUE,5,UrbanEdge Social Media Strategy & Market Research,37,Devon; Sam; Leah; Jordan,7,300,14.97,25474,2080,7.5e-05,0.0003,9.19848297887784e-11,2.5345499999999997e-06,msg_318280;75293379-3773-1069-6030-298572961522;51206758-8322-9889-5033-557631434048;93361066-6585-2371-3285-628434963741;msg_397949;msg_948752;38720483-5480-4564-3326-771879207840;msg_141684;msg_719588;12699474-9822-8384-4618-991799429368;msg_549567;75592447-5838-6335-2929-706782352454;85439039-9586-1471-8095-279519740008;54015613-2421-3310-5890-876534349861;68205213-5953-9600-8266-595975000567;13398027-7446-2999-8650-488449369839;msg_583080;69750692-5309-5862-3556-119180693139;71464492-9095-8910-4855-750872662906;msg_676136;84732610-5821-9237-6426-893716885979;15678795-2147-1831-6612-123807699082;msg_908854;37908309-7201-4777-7591-289971113797;msg_478281;40613780-6293-8889-5648-770790664065;45701313-6445-8377-8229-111553159179;88181695-6186-5564-5718-926810354429;msg_997753;msg_541382;60701151-5920-7102-2978-666829984230;46786982-3868-5311-9792-137725983175;13112815-9798-5748-7798-102473828066;39536736-2184-4377-8010-371086688687;13082790-1850-8282-9808-925208687370;20821021-6768-4194-1124-467073502701;53084053-9709-9356-1701-712562369953
gemini-1.5-flash-latest,TRUE,6,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,7,300,14.97,25474,2080,7.5e-05,0.0003,9.19848297887784e-11,2.5345499999999997e-06,57590097-7638-8233-8052-268694571115;msg_627346;99626258-8014-9123-1259-137278972225;91268343-7578-6775-3972-620585289247;msg_733638;msg_818784;21111481-1735-6504-4430-289965387157;46165962-2544-4998-9534-197297796616;60353313-9908-2568-6146-865062453232;77480600-7931-5722-4162-558200788042;86314825-2377-6636-9534-153115950268;msg_656851;28095942-9719-4564-8404-213111086348;msg_725484;msg_905233;msg_183038;24949962-3299-6366-2890-215912906933;msg_617931;83068789-7850-9814-1504-646795073381;56011986-3215-6421-2813-118442766147;48554223-2594-4897-4838-580508635732;52886157-4306-9658-6880-809744883974;71931427-8299-1917-9218-692203258300;42683424-8811-6446-5127-770422957517;msg_243652
gemini-1.5-flash-latest,TRUE,7,GreenScape Sustainability Report Deadline Extension,29,Devon; Sam; Leah; Jordan,7,300,14.97,25474,2080,7.5e-05,0.0003,9.19848297887784e-11,2.5345499999999997e-06,99157739-6877-9519-3143-413225126766;70658863-8071-9186-6157-570537291037;61821123-5078-7154-2761-269223397200;36850765-6578-7072-6675-474361944812;82227884-2010-4046-8561-920159008776;53495147-3613-1923-5410-341386925184;43197372-2978-8730-2690-393693857520;msg_803368;49901907-6724-3451-6276-477450769109;30383215-8997-4373-1268-977605420067;44522878-5090-1355-6918-816298470895;84871028-4774-9511-4068-685458818825;80125048-9205-6288-5432-125455202113;38292288-1634-9684-5364-851150737439;57833322-6508-2321-8440-298733862595;16387198-2368-3211-3595-204796923935;76549444-3619-4019-9807-561683516339;53043829-2594-5097-1190-720524059071;msg_145746;89377898-5792-8883-7343-675525334382;msg_839361;68813050-7285-1677-8108-539876888616;msg_148496;msg_945702;19565777-4229-6027-1628-743820807446;74713277-8003-1984-9389-179737289650;90547024-2703-2440-1473-979490884658;42991726-9818-9816-6561-558585144387;msg_159877
gemini-1.5-pro,TRUE,1,EcoBloom Summer Campaign: Initial Planning and Deadlines,13,Devon; Sam; Leah; Jordan,15,300,30.52,25474,2713,0.00125,0.005,1.6109376663000674e-09,4.54075e-05,msg_239075;45415242-1940-9495-7663-585310143958;34828545-3165-6434-7115-855581678482;msg_642691;79825980-5263-5485-4696-685892364398;85283201-5746-1523-7329-810746402588;40056451-9104-4072-1315-969360515964;27054722-3941-3544-7529-370834468642;msg_438623;10978317-9322-4795-6646-869235579992;53445219-6413-7418-8129-844183932379;msg_906743;msg_489195
gemini-1.5-pro,TRUE,2,FitFusion Rebranding Project Kickoff and Initial Planning,15,Devon; Sam; Leah; Jordan,15,300,30.52,25474,2713,0.00125,0.005,1.6109376663000674e-09,4.54075e-05,69593779-6110-7521-7710-338789087900;27153917-5542-4885-3931-449807561820;msg_196320;32291799-6374-7805-4042-250267389882;68053968-6501-2142-7773-388034095569;msg_244568;34083829-4587-9750-4669-236734781104;29863230-1354-8146-4006-495876664336;38361393-9490-7066-9296-201607663494;msg_256628;msg_552986;23303760-1972-6055-8588-637596764640;37749543-7167-5885-7519-158955818692;19614650-6305-1613-6957-655233233449;47763671-9892-3379-7416-473376319334
gemini-1.5-pro,TRUE,3,TechNova New Product Launch: Initial Planning and Deadlines,15,Devon; Sam; Leah; Jordan,15,300,30.52,25474,2713,0.00125,0.005,1.6109376663000674e-09,4.54075e-05,msg_993352;85466248-5008-8091-1910-672665912655;41544492-6287-6201-3361-482695880395;97457214-3296-9724-2660-339767139090;86448024-9330-2359-2402-357834679424;56646465-4601-7320-4995-747382279222;75655610-7395-4435-8172-369863507096;msg_461590;95687541-8263-3750-8113-469434139079;94794685-9883-6421-1383-165535865226;msg_779531;39122831-8659-2880-4341-984164343069;64101485-9443-2328-1099-397329695891;48976474-5088-5303-6573-880408368150;37586659-3222-2601-4643-115309335517
gemini-1.5-pro,TRUE,4,GreenScape Sustainability Report: Initial Planning and Data Collection,15,Devon; Leah; Sam; Jordan,15,300,30.52,25474,2713,0.00125,0.005,1.6109376663000674e-09,4.54075e-05,88916681-5489-5922-7361-625006889838;93080522-6094-8730-2770-382058860024;30215645-5299-2047-5818-112848313478;56464640-6636-1601-8517-851901408563;23800106-7902-6427-3923-386675430133;52722738-3530-5887-8898-566101402533;39581691-6993-2144-1987-547533292302;msg_494508;54903237-1880-3851-8472-487670324285;73477701-6014-6870-8329-542065440576;68749289-3467-3124-9731-445724072706;83300611-7733-4430-6610-960532650053;msg_761841;msg_660123;25210746-6532-1293-1468-242941679602
gemini-1.5-pro,TRUE,5,UrbanEdge Social Media Strategy Development,15,Devon; Leah; Sam; Jordan,15,300,30.52,25474,2713,0.00125,0.005,1.6109376663000674e-09,4.54075e-05,64759015-9954-4291-6470-866084005727;28256458-3500-5451-1479-676427693306;msg_841499;msg_186813;msg_848450;76903179-3015-8183-5958-838845760479;13710913-8537-1364-8099-825291769075;26728193-1651-3868-7615-396654835490;20037453-7433-1537-7284-901523221855;msg_452251;24361320-5540-8836-9185-948044385834;64570848-7230-1358-2371-662665156303;63346749-4093-3269-4654-679735058527;51219227-5139-7508-9699-255763582709;35955903-8709-6324-8394-581804092420
