grok-2-vision-1212,Unknown,True,16,5,UrbanEdge Market Expansion Research,37,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.74,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,6,EcoBloom Campaign Revisions,15,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.3,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,7,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.5,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,8,TechNova Budget Finalization,31,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.62,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,9,GreenScape Deadline Extension,29,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.58,0.000000,0.000000,0.0,0.0,0.0
grok-2-vision-1212,Unknown,True,16,10,FitFusion Brand Guidelines Development,22,Devon; Sam; Leah; Jordan,100.0,10,36.0,68,15,300,62.64,0.000000,27614,24871,2743,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,4.79,9.9e-05,0.002979,0.44,0.000000,0.000000,0.0,0.0,0.0
grok-3,Unknown,True,14,1,EcoBloom Summer Campaign Planning and Execution,44,Devon; Sam; Leah; Jordan,100.0,6,50.0,68,25,300,31.51,0.000000,23789,22397,1392,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.52,8e-05,0.003986,0.88,0.000000,0.000000,0.0,0.0,0.0
grok-3,Unknown,True,14,2,FitFusion Rebranding Project,60,Devon; Sam; Leah; Jordan,100.0,6,50.0,68,25,300,31.51,0.000000,23789,22397,1392,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.52,8e-05,0.003986,1.2,0.000000,0.000000,0.0,0.0,0.0
grok-3,Unknown,True,14,3,TechNova Smart Home Device Launch Campaign,68,Devon; Sam; Leah; Jordan,100.0,6,50.0,68,25,300,31.51,0.000000,23789,22397,1392,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.52,8e-05,0.003986,1.36,0.000000,0.000000,0.0,0.0,0.0
grok-3,Unknown,True,14,4,GreenScape Sustainability Report Development,66,Devon; Sam; Leah; Jordan,100.0,6,50.0,68,25,300,31.51,0.000000,23789,22397,1392,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.52,8e-05,0.003986,1.32,0.000000,0.000000,0.0,0.0,0.0
grok-3,Unknown,True,14,5,UrbanEdge Social Media Strategy and Market Expansion Research,37,Devon; Sam; Leah; Jordan,100.0,6,50.0,68,25,300,31.51,0.000000,23789,22397,1392,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.52,8e-05,0.003986,0.74,0.000000,0.000000,0.0,0.0,0.0
grok-3,Unknown,True,14,6,Q3 Content Calendar Development,25,Devon; Sam; Leah; Jordan,100.0,6,50.0,68,25,300,31.51,0.000000,23789,22397,1392,9e-07,0.000000,0.000000,0.000000,0.000000,0.85,0.90,9.52,8e-05,0.003986,0.5,0.000000,0.000000,0.0,0.0,0.0
llama3-70b-8192,Unknown,False,FAILED,0,N/A,0,N/A,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
llama3-8b-8192,Unknown,False,FAILED,0,N/A,0,N/A,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mixtral-8x7b-32768,Unknown,False,FAILED,0,N/A,0,N/A,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown,Unknown,False,FAILED,0,N/A,0,N/A,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unknown,Unknown,False,FAILED,0,N/A,0,N/A,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
